label,video_name,frame,CA,SA,KA
ERGONOMIC,ERGO_005.mp4,25,85.75,103.86,161.9
ERGONOMIC,ERGO_005.mp4,26,84.93,103.47,161.46
ERGONOMIC,ERGO_005.mp4,27,84.37,103.42,160.96
ERGONOMIC,ERGO_005.mp4,28,83.81,103.22,160.6
ERGONOMIC,ERGO_005.mp4,29,82.87,103.63,159.24
ERGONOMIC,ERGO_005.mp4,30,84.83,103.42,161.41
ERGONOMIC,ERGO_005.mp4,31,86.84,103.52,163.31
ERGONOMIC,ERGO_005.mp4,32,88.59,103.16,165.43
ERGONOMIC,ERGO_005.mp4,33,92.28,103.33,168.95
ERGONOMIC,ERGO_005.mp4,34,92.59,103.75,168.83
ERGONOMIC,ERGO_005.mp4,35,90.29,103.7,166.58
ERGONOMIC,ERGO_005.mp4,36,88.27,103.54,164.73
ERGONOMIC,ERGO_005.mp4,37,86.24,103.44,162.8
ERGONOMIC,ERGO_005.mp4,38,85.38,103.52,161.86
ERGONOMIC,ERGO_005.mp4,39,84.81,103.25,161.55
ERGONOMIC,ERGO_005.mp4,40,84.81,103.19,161.62
ERGONOMIC,ERGO_005.mp4,41,84.52,103.19,161.33
ERGONOMIC,ERGO_005.mp4,42,85.4,103.21,162.19
ERGONOMIC,ERGO_005.mp4,43,85.14,103.23,161.91
ERGONOMIC,ERGO_005.mp4,44,84.29,103.1,161.19
ERGONOMIC,ERGO_005.mp4,45,82.03,103.28,158.75
ERGONOMIC,ERGO_005.mp4,46,81.19,103.55,157.64
ERGONOMIC,ERGO_005.mp4,47,79.94,103.63,156.32
ERGONOMIC,ERGO_005.mp4,48,79.55,103.25,156.3
ERGONOMIC,ERGO_005.mp4,49,79.18,103.86,155.32
ERGONOMIC,ERGO_005.mp4,50,79.65,103.56,156.09
ERGONOMIC,ERGO_005.mp4,51,79.65,103.44,156.21
ERGONOMIC,ERGO_005.mp4,52,79.91,103.54,156.37
ERGONOMIC,ERGO_005.mp4,53,80.13,103.59,156.55
ERGONOMIC,ERGO_005.mp4,54,80.13,103.56,156.57
ERGONOMIC,ERGO_005.mp4,55,79.87,103.56,156.3
ERGONOMIC,ERGO_005.mp4,56,80.09,103.75,156.33
ERGONOMIC,ERGO_005.mp4,57,80.9,103.34,157.56
ERGONOMIC,ERGO_005.mp4,58,80.9,103.11,157.79
ERGONOMIC,ERGO_005.mp4,59,80.72,103.34,157.38
ERGONOMIC,ERGO_005.mp4,60,85.08,102.32,162.76
ERGONOMIC,ERGO_005.mp4,61,84.78,103.07,161.72
ERGONOMIC,ERGO_005.mp4,62,84.45,103.31,161.15
ERGONOMIC,ERGO_005.mp4,63,83.26,103.33,159.93
ERGONOMIC,ERGO_005.mp4,64,82.94,103.46,159.49
ERGONOMIC,ERGO_005.mp4,65,83.5,103.48,160.02
ERGONOMIC,ERGO_005.mp4,66,83.81,103.1,160.71
ERGONOMIC,ERGO_005.mp4,67,83.81,103.02,160.8
ERGONOMIC,ERGO_005.mp4,68,84.12,103.1,161.02
ERGONOMIC,ERGO_005.mp4,69,84.4,103.43,160.98
ERGONOMIC,ERGO_005.mp4,70,84.4,107.05,157.35
ERGONOMIC,ERGO_005.mp4,71,84.57,106.01,158.57
ERGONOMIC,ERGO_005.mp4,72,85.14,104.86,160.28
ERGONOMIC,ERGO_005.mp4,73,84.86,104.58,160.28
ERGONOMIC,ERGO_005.mp4,74,84.63,104.16,160.46
ERGONOMIC,ERGO_005.mp4,75,87.18,104.16,163.02
ERGONOMIC,ERGO_005.mp4,76,87.18,104.16,163.02
ERGONOMIC,ERGO_005.mp4,77,87.19,104.14,163.06
ERGONOMIC,ERGO_005.mp4,78,86.91,104.18,162.73
ERGONOMIC,ERGO_005.mp4,79,84.68,104.7,159.98
ERGONOMIC,ERGO_005.mp4,80,83.84,104.88,158.97
ERGONOMIC,ERGO_005.mp4,81,83.6,104.91,158.69
ERGONOMIC,ERGO_005.mp4,82,86.11,105.02,161.09
ERGONOMIC,ERGO_005.mp4,83,88.89,105.05,163.83
ERGONOMIC,ERGO_005.mp4,84,88.02,104.98,163.04
ERGONOMIC,ERGO_005.mp4,85,85.14,105.48,159.66
ERGONOMIC,ERGO_005.mp4,86,85.12,105.48,159.64
ERGONOMIC,ERGO_005.mp4,87,87.42,105.73,161.7
ERGONOMIC,ERGO_005.mp4,88,91.43,105.66,165.77
ERGONOMIC,ERGO_005.mp4,89,91.45,105.53,165.92
ERGONOMIC,ERGO_005.mp4,90,90.88,105.6,165.28
ERGONOMIC,ERGO_005.mp4,91,90.59,105.75,164.84
ERGONOMIC,ERGO_006.mp4,0,81.43,102.53,158.9
ERGONOMIC,ERGO_006.mp4,1,83.27,103.78,159.49
ERGONOMIC,ERGO_006.mp4,2,82.42,104.52,157.9
ERGONOMIC,ERGO_006.mp4,3,84.0,103.84,160.17
ERGONOMIC,ERGO_006.mp4,4,84.73,102.73,162.0
ERGONOMIC,ERGO_006.mp4,5,85.0,103.15,161.85
ERGONOMIC,ERGO_006.mp4,6,85.21,103.61,161.61
ERGONOMIC,ERGO_006.mp4,7,86.79,103.21,163.58
ERGONOMIC,ERGO_006.mp4,8,86.27,103.75,162.53
ERGONOMIC,ERGO_006.mp4,9,85.99,104.34,161.65
ERGONOMIC,ERGO_006.mp4,10,86.52,104.25,162.27
ERGONOMIC,ERGO_006.mp4,11,86.27,104.06,162.21
ERGONOMIC,ERGO_006.mp4,12,86.54,103.61,162.93
ERGONOMIC,ERGO_006.mp4,13,86.27,103.44,162.83
ERGONOMIC,ERGO_006.mp4,14,85.76,103.44,162.32
ERGONOMIC,ERGO_006.mp4,15,85.76,103.44,162.32
ERGONOMIC,ERGO_006.mp4,16,85.46,103.34,162.12
ERGONOMIC,ERGO_006.mp4,17,85.78,103.2,162.58
ERGONOMIC,ERGO_006.mp4,18,85.54,103.27,162.27
ERGONOMIC,ERGO_006.mp4,19,85.54,103.29,162.25
ERGONOMIC,ERGO_006.mp4,20,85.82,103.29,162.53
ERGONOMIC,ERGO_006.mp4,21,85.82,103.31,162.51
ERGONOMIC,ERGO_006.mp4,22,85.54,103.43,162.12
ERGONOMIC,ERGO_006.mp4,23,85.54,103.4,162.14
ERGONOMIC,ERGO_006.mp4,24,85.54,103.4,162.14
ERGONOMIC,ERGO_006.mp4,25,85.78,103.26,162.53
ERGONOMIC,ERGO_006.mp4,26,85.8,103.23,162.57
ERGONOMIC,ERGO_006.mp4,27,85.8,103.17,162.64
ERGONOMIC,ERGO_006.mp4,28,86.08,103.07,163.01
ERGONOMIC,ERGO_006.mp4,29,85.82,103.22,162.6
ERGONOMIC,ERGO_006.mp4,30,85.9,103.16,162.73
ERGONOMIC,ERGO_006.mp4,31,85.11,103.43,161.68
ERGONOMIC,ERGO_006.mp4,32,84.62,103.52,161.1
ERGONOMIC,ERGO_006.mp4,33,84.62,103.64,160.98
ERGONOMIC,ERGO_006.mp4,34,84.88,103.59,161.28
ERGONOMIC,ERGO_006.mp4,35,84.88,103.69,161.19
ERGONOMIC,ERGO_006.mp4,36,85.13,103.66,161.47
ERGONOMIC,ERGO_006.mp4,37,85.11,103.66,161.44
ERGONOMIC,ERGO_006.mp4,38,85.36,103.76,161.61
ERGONOMIC,ERGO_006.mp4,39,85.09,103.87,161.21
ERGONOMIC,ERGO_006.mp4,40,85.09,103.87,161.21
ERGONOMIC,ERGO_006.mp4,41,84.55,103.73,160.82
ERGONOMIC,ERGO_006.mp4,42,83.95,103.58,160.37
ERGONOMIC,ERGO_006.mp4,43,84.18,103.55,160.64
ERGONOMIC,ERGO_006.mp4,44,84.97,103.26,161.72
ERGONOMIC,ERGO_006.mp4,45,85.24,103.26,161.98
ERGONOMIC,ERGO_006.mp4,46,86.05,103.04,163.01
ERGONOMIC,ERGO_006.mp4,47,86.05,102.96,163.08
ERGONOMIC,ERGO_006.mp4,48,87.1,103.03,164.07
ERGONOMIC,ERGO_006.mp4,49,87.1,103.27,163.82
ERGONOMIC,ERGO_006.mp4,50,87.1,103.66,163.44
ERGONOMIC,ERGO_006.mp4,51,87.11,103.58,163.53
ERGONOMIC,ERGO_006.mp4,52,86.85,103.38,163.47
ERGONOMIC,ERGO_006.mp4,53,86.85,103.32,163.53
ERGONOMIC,ERGO_006.mp4,54,86.85,103.34,163.51
ERGONOMIC,ERGO_006.mp4,55,86.6,103.39,163.21
ERGONOMIC,ERGO_006.mp4,56,86.6,103.41,163.19
ERGONOMIC,ERGO_006.mp4,57,86.6,103.34,163.27
ERGONOMIC,ERGO_006.mp4,58,85.56,103.41,162.15
ERGONOMIC,ERGO_006.mp4,59,84.29,103.53,160.76
ERGONOMIC,ERGO_006.mp4,60,83.26,103.6,159.66
ERGONOMIC,ERGO_006.mp4,61,83.26,103.58,159.68
ERGONOMIC,ERGO_006.mp4,62,83.29,103.51,159.78
ERGONOMIC,ERGO_006.mp4,63,83.55,103.46,160.08
ERGONOMIC,ERGO_006.mp4,64,82.05,104.04,158.01
ERGONOMIC,ERGO_006.mp4,65,81.29,104.43,156.86
ERGONOMIC,ERGO_006.mp4,66,80.79,104.81,155.98
ERGONOMIC,ERGO_006.mp4,67,80.79,104.83,155.96
ERGONOMIC,ERGO_006.mp4,68,81.0,104.69,156.31
ERGONOMIC,ERGO_006.mp4,69,81.25,104.77,156.49
ERGONOMIC,ERGO_006.mp4,70,81.25,104.77,156.48
ERGONOMIC,ERGO_006.mp4,71,81.21,104.93,156.29
ERGONOMIC,ERGO_006.mp4,72,80.96,104.71,156.25
ERGONOMIC,ERGO_006.mp4,73,81.25,104.44,156.81
ERGONOMIC,ERGO_006.mp4,74,81.21,104.42,156.8
ERGONOMIC,ERGO_006.mp4,75,80.96,104.49,156.47
ERGONOMIC,ERGO_006.mp4,76,80.96,104.3,156.66
ERGONOMIC,ERGO_006.mp4,77,80.71,104.37,156.34
ERGONOMIC,ERGO_006.mp4,78,80.5,104.39,156.1
ERGONOMIC,ERGO_006.mp4,79,80.71,104.18,156.53
ERGONOMIC,ERGO_006.mp4,80,80.96,104.06,156.9
ERGONOMIC,ERGO_006.mp4,81,80.96,104.04,156.92
ERGONOMIC,ERGO_006.mp4,82,80.71,104.23,156.48
ERGONOMIC,ERGO_006.mp4,83,80.96,104.23,156.73
ERGONOMIC,ERGO_006.mp4,84,81.04,104.46,156.59
ERGONOMIC,ERGO_006.mp4,85,81.8,104.18,157.62
ERGONOMIC,ERGO_006.mp4,86,82.71,104.11,158.61
ERGONOMIC,ERGO_006.mp4,87,83.23,103.96,159.27
ERGONOMIC,ERGO_006.mp4,88,83.49,103.96,159.52
ERGONOMIC,ERGO_006.mp4,89,83.23,104.06,159.17
ERGONOMIC,ERGO_006.mp4,90,83.2,103.96,159.23
ERGONOMIC,ERGO_006.mp4,91,83.2,103.8,159.4
ERGONOMIC,ERGO_006.mp4,92,83.2,103.75,159.45
ERGONOMIC,ERGO_006.mp4,93,83.72,103.75,159.97
ERGONOMIC,ERGO_006.mp4,94,83.72,103.75,159.97
ERGONOMIC,ERGO_006.mp4,95,83.46,103.8,159.66
ERGONOMIC,ERGO_006.mp4,96,83.49,103.87,159.62
ERGONOMIC,ERGO_006.mp4,97,83.6,103.9,159.71
ERGONOMIC,ERGO_006.mp4,98,82.94,103.78,159.16
ERGONOMIC,ERGO_006.mp4,99,82.65,103.8,158.85
ERGONOMIC,ERGO_006.mp4,100,82.39,103.89,158.49
ERGONOMIC,ERGO_006.mp4,101,81.31,104.2,157.11
ERGONOMIC,ERGO_006.mp4,102,80.8,104.3,156.5
ERGONOMIC,ERGO_006.mp4,103,80.75,104.37,156.38
ERGONOMIC,ERGO_006.mp4,104,79.81,104.41,155.4
ERGONOMIC,ERGO_006.mp4,105,79.56,104.46,155.1
ERGONOMIC,ERGO_006.mp4,106,79.56,104.62,154.93
ERGONOMIC,ERGO_006.mp4,107,79.51,104.67,154.83
ERGONOMIC,ERGO_006.mp4,108,79.51,104.72,154.78
ERGONOMIC,ERGO_006.mp4,109,79.25,104.84,154.41
ERGONOMIC,ERGO_006.mp4,110,79.25,104.84,154.41
ERGONOMIC,ERGO_006.mp4,111,79.51,104.72,154.78
ERGONOMIC,ERGO_006.mp4,112,79.51,104.72,154.78
ERGONOMIC,ERGO_006.mp4,113,79.51,104.65,154.85
ERGONOMIC,ERGO_006.mp4,114,80.07,104.56,155.5
ERGONOMIC,ERGO_006.mp4,115,80.07,104.61,155.46
ERGONOMIC,ERGO_006.mp4,116,80.11,104.65,155.46
ERGONOMIC,ERGO_006.mp4,117,80.37,104.53,155.83
ERGONOMIC,ERGO_006.mp4,118,80.37,104.63,155.74
ERGONOMIC,ERGO_006.mp4,119,80.28,104.51,155.77
ERGONOMIC,ERGO_006.mp4,120,80.88,104.6,156.28
ERGONOMIC,ERGO_006.mp4,121,80.11,104.69,155.42
ERGONOMIC,ERGO_006.mp4,122,79.81,104.62,155.19
ERGONOMIC,ERGO_006.mp4,123,79.81,104.53,155.28
ERGONOMIC,ERGO_006.mp4,124,80.84,104.37,156.47
ERGONOMIC,ERGO_006.mp4,125,81.35,104.32,157.03
ERGONOMIC,ERGO_006.mp4,126,81.61,104.34,157.27
ERGONOMIC,ERGO_006.mp4,127,81.61,104.2,157.41
ERGONOMIC,ERGO_006.mp4,128,82.06,104.4,157.66
ERGONOMIC,ERGO_006.mp4,129,82.32,104.61,157.71
ERGONOMIC,ERGO_006.mp4,130,82.32,104.59,157.73
ERGONOMIC,ERGO_006.mp4,131,82.32,104.59,157.73
ERGONOMIC,ERGO_006.mp4,132,82.58,104.52,158.06
ERGONOMIC,ERGO_006.mp4,133,82.58,104.52,158.06
ERGONOMIC,ERGO_006.mp4,134,82.32,104.61,157.71
ERGONOMIC,ERGO_006.mp4,135,82.06,104.45,157.61
ERGONOMIC,ERGO_006.mp4,136,82.06,104.45,157.61
ERGONOMIC,ERGO_006.mp4,137,82.32,104.4,157.92
ERGONOMIC,ERGO_006.mp4,138,81.76,104.5,157.26
ERGONOMIC,ERGO_006.mp4,139,81.76,104.3,157.46
ERGONOMIC,ERGO_006.mp4,140,81.76,104.23,157.53
ERGONOMIC,ERGO_006.mp4,141,81.46,104.32,157.13
ERGONOMIC,ERGO_006.mp4,142,80.93,104.52,156.41
ERGONOMIC,ERGO_006.mp4,143,80.15,104.71,155.44
ERGONOMIC,ERGO_006.mp4,144,79.62,104.87,154.75
ERGONOMIC,ERGO_006.mp4,145,79.62,104.8,154.82
ERGONOMIC,ERGO_006.mp4,146,79.62,104.76,154.87
ERGONOMIC,ERGO_006.mp4,147,79.32,104.96,154.35
ERGONOMIC,ERGO_006.mp4,148,80.27,104.65,155.62
ERGONOMIC,ERGO_006.mp4,149,81.68,104.33,157.35
ERGONOMIC,ERGO_006.mp4,150,81.91,104.3,157.61
ERGONOMIC,ERGO_006.mp4,151,82.1,104.48,157.62
ERGONOMIC,ERGO_006.mp4,152,83.21,103.96,159.25
ERGONOMIC,ERGO_006.mp4,153,83.78,103.79,159.99
ERGONOMIC,ERGO_006.mp4,154,84.59,103.61,160.98
ERGONOMIC,ERGO_006.mp4,155,84.64,103.63,161.0
ERGONOMIC,ERGO_006.mp4,156,84.56,103.34,161.22
ERGONOMIC,ERGO_006.mp4,157,84.21,103.13,161.08
ERGONOMIC,ERGO_006.mp4,158,84.23,103.06,161.17
ERGONOMIC,ERGO_006.mp4,159,83.75,103.16,160.59
ERGONOMIC,ERGO_006.mp4,160,83.48,103.23,160.25
ERGONOMIC,ERGO_006.mp4,161,83.75,102.9,160.85
ERGONOMIC,ERGO_006.mp4,162,83.42,102.73,160.69
ERGONOMIC,ERGO_006.mp4,163,83.18,102.61,160.57
ERGONOMIC,ERGO_006.mp4,164,84.37,102.24,162.13
ERGONOMIC,ERGO_006.mp4,165,84.4,101.95,162.45
ERGONOMIC,ERGO_006.mp4,166,84.37,102.03,162.34
ERGONOMIC,ERGO_006.mp4,167,84.37,102.2,162.17
ERGONOMIC,ERGO_006.mp4,168,82.84,102.36,160.49
ERGONOMIC,ERGO_006.mp4,169,81.44,103.17,158.27
ERGONOMIC,ERGO_006.mp4,170,80.4,103.13,157.28
ERGONOMIC,ERGO_006.mp4,171,79.01,103.38,155.63
ERGONOMIC,ERGO_006.mp4,172,79.12,103.78,155.34
ERGONOMIC,ERGO_006.mp4,173,79.89,103.42,156.47
ERGONOMIC,ERGO_006.mp4,174,80.81,103.46,157.35
ERGONOMIC,ERGO_006.mp4,175,88.61,103.26,165.35
ERGONOMIC,ERGO_006.mp4,176,89.44,103.04,166.4
ERGONOMIC,ERGO_006.mp4,177,90.82,103.11,167.71
ERGONOMIC,ERGO_006.mp4,178,92.69,103.37,169.32
ERGONOMIC,ERGO_006.mp4,179,91.64,103.55,168.08
ERGONOMIC,ERGO_006.mp4,180,90.82,103.67,167.15
ERGONOMIC,ERGO_006.mp4,181,90.28,103.79,166.49
ERGONOMIC,ERGO_006.mp4,182,90.0,103.91,166.09
ERGONOMIC,ERGO_006.mp4,183,90.28,104.01,166.26
ERGONOMIC,ERGO_006.mp4,184,91.65,103.91,167.74
ERGONOMIC,ERGO_006.mp4,185,92.48,104.14,168.34
ERGONOMIC,ERGO_006.mp4,186,91.91,104.16,167.75
ERGONOMIC,ERGO_006.mp4,187,91.88,104.59,167.29
ERGONOMIC,ERGO_006.mp4,188,93.95,103.75,170.2
ERGONOMIC,ERGO_006.mp4,189,93.92,103.39,170.53
ERGONOMIC,ERGO_006.mp4,190,94.36,103.4,170.96
ERGONOMIC,ERGO_006.mp4,191,94.66,103.64,171.02
ERGONOMIC,ERGO_006.mp4,192,95.0,103.52,171.48
ERGONOMIC,ERGO_006.mp4,193,95.53,103.55,171.97
ERGONOMIC,ERGO_006.mp4,194,95.0,103.81,171.2
ERGONOMIC,ERGO_006.mp4,195,94.5,104.25,170.25
ERGONOMIC,ERGO_006.mp4,196,95.29,104.29,171.0
ERGONOMIC,ERGO_006.mp4,197,94.79,104.35,170.44
ERGONOMIC,ERGO_006.mp4,198,95.36,104.2,171.16
ERGONOMIC,ERGO_006.mp4,199,94.83,104.2,170.63
ERGONOMIC,ERGO_006.mp4,200,93.74,105.05,168.69
ERGONOMIC,ERGO_006.mp4,201,93.76,105.26,168.51
ERGONOMIC,ERGO_006.mp4,202,95.34,104.91,170.43
ERGONOMIC,ERGO_006.mp4,203,97.09,104.79,172.3
ERGONOMIC,ERGO_006.mp4,204,96.51,104.84,171.67
ERGONOMIC,ERGO_006.mp4,205,95.24,104.89,170.36
ERGONOMIC,ERGO_006.mp4,206,93.4,104.5,168.9
ERGONOMIC,ERGO_006.mp4,207,93.71,104.16,169.55
ERGONOMIC,ERGO_006.mp4,208,93.99,103.99,170.0
ERGONOMIC,ERGO_006.mp4,209,93.19,104.34,168.85
ERGONOMIC,ERGO_006.mp4,210,94.2,104.29,169.91
ERGONOMIC,ERGO_006.mp4,211,93.94,104.49,169.44
ERGONOMIC,ERGO_006.mp4,212,94.2,104.72,169.47
ERGONOMIC,ERGO_006.mp4,213,94.16,105.26,168.9
ERGONOMIC,ERGO_006.mp4,214,94.1,105.95,168.16
ERGONOMIC,ERGO_006.mp4,215,94.57,106.42,168.15
ERGONOMIC,ERGO_006.mp4,216,95.04,106.54,168.5
ERGONOMIC,ERGO_006.mp4,217,95.46,106.94,168.52
ERGONOMIC,ERGO_006.mp4,218,95.46,106.86,168.61
ERGONOMIC,ERGO_006.mp4,219,94.83,106.92,167.91
ERGONOMIC,ERGO_006.mp4,220,94.32,106.87,167.45
ERGONOMIC,ERGO_006.mp4,221,94.07,106.82,167.24
ERGONOMIC,ERGO_006.mp4,222,94.32,106.65,167.67
ERGONOMIC,ERGO_006.mp4,223,93.32,106.74,166.58
ERGONOMIC,ERGO_006.mp4,224,93.07,106.66,166.41
ERGONOMIC,ERGO_006.mp4,225,92.81,106.71,166.1
ERGONOMIC,ERGO_006.mp4,226,92.05,106.58,165.47
ERGONOMIC,ERGO_006.mp4,227,91.28,106.63,164.66
ERGONOMIC,ERGO_006.mp4,228,91.04,106.29,164.75
ERGONOMIC,ERGO_006.mp4,229,91.81,105.66,166.15
ERGONOMIC,ERGO_006.mp4,230,91.56,105.54,166.02
ERGONOMIC,ERGO_006.mp4,231,91.83,106.03,165.8
ERGONOMIC,ERGO_006.mp4,232,91.82,106.31,165.51
ERGONOMIC,ERGO_006.mp4,233,90.78,106.16,164.62
ERGONOMIC,ERGO_006.mp4,234,90.26,106.0,164.26
ERGONOMIC,ERGO_006.mp4,235,90.0,105.42,164.58
ERGONOMIC,ERGO_006.mp4,236,88.92,105.77,163.15
ERGONOMIC,ERGO_006.mp4,237,87.81,104.76,163.04
ERGONOMIC,ERGO_006.mp4,238,89.17,104.35,164.82
ERGONOMIC,ERGO_006.mp4,239,89.45,104.33,165.12
ERGONOMIC,ERGO_006.mp4,240,91.08,106.28,164.81
ERGONOMIC,ERGO_006.mp4,241,92.14,106.05,166.09
ERGONOMIC,ERGO_006.mp4,242,92.66,106.16,166.51
ERGONOMIC,ERGO_006.mp4,243,92.89,106.44,166.45
ERGONOMIC,ERGO_006.mp4,244,90.27,104.81,165.46
ERGONOMIC,ERGO_006.mp4,245,90.27,104.61,165.66
ERGONOMIC,ERGO_006.mp4,246,90.54,104.82,165.71
ERGONOMIC,ERGO_006.mp4,247,90.54,105.0,165.55
ERGONOMIC,ERGO_006.mp4,248,90.0,105.35,164.65
ERGONOMIC,ERGO_006.mp4,249,88.91,105.71,163.2
ERGONOMIC,ERGO_006.mp4,250,88.91,105.66,163.25
ERGONOMIC,ERGO_006.mp4,251,88.64,105.85,162.79
ERGONOMIC,ERGO_006.mp4,252,88.64,105.8,162.84
ERGONOMIC,ERGO_006.mp4,253,88.62,105.75,162.87
ERGONOMIC,ERGO_006.mp4,254,87.25,105.66,161.59
ERGONOMIC,ERGO_006.mp4,255,86.37,105.6,160.77
ERGONOMIC,ERGO_006.mp4,256,85.82,105.42,160.4
ERGONOMIC,ERGO_006.mp4,257,86.09,105.51,160.58
ERGONOMIC,ERGO_006.mp4,258,84.98,105.64,159.34
ERGONOMIC,ERGO_006.mp4,259,83.5,108.68,154.82
ERGONOMIC,ERGO_006.mp4,260,81.51,107.28,154.24
ERGONOMIC,ERGO_006.mp4,261,79.94,106.6,153.34
ERGONOMIC,ERGO_006.mp4,262,78.74,106.25,152.49
ERGONOMIC,ERGO_006.mp4,263,78.41,105.65,152.76
ERGONOMIC,ERGO_006.mp4,264,76.32,105.43,150.9
ERGONOMIC,ERGO_006.mp4,265,78.92,104.99,153.93
ERGONOMIC,ERGO_006.mp4,266,77.82,104.27,153.56
ERGONOMIC,ERGO_006.mp4,267,76.17,104.73,151.44
ERGONOMIC,ERGO_006.mp4,268,76.17,105.53,150.64
ERGONOMIC,ERGO_006.mp4,269,77.35,105.3,152.05
ERGONOMIC,ERGO_007 .mp4,0,74.87,99.9,154.97
ERGONOMIC,ERGO_007 .mp4,1,71.4,99.04,152.37
ERGONOMIC,ERGO_007 .mp4,2,71.65,100.23,151.42
ERGONOMIC,ERGO_007 .mp4,3,65.62,100.18,145.44
ERGONOMIC,ERGO_007 .mp4,4,64.95,100.49,144.46
ERGONOMIC,ERGO_007 .mp4,5,64.38,100.29,144.08
ERGONOMIC,ERGO_007 .mp4,6,62.53,99.88,142.65
ERGONOMIC,ERGO_007 .mp4,7,64.09,99.67,144.42
ERGONOMIC,ERGO_007 .mp4,8,66.3,100.25,146.04
ERGONOMIC,ERGO_007 .mp4,9,66.09,100.05,146.04
ERGONOMIC,ERGO_007 .mp4,10,66.46,100.01,146.45
ERGONOMIC,ERGO_007 .mp4,11,66.49,100.14,146.35
ERGONOMIC,ERGO_007 .mp4,12,66.36,100.82,145.54
ERGONOMIC,ERGO_007 .mp4,13,66.46,100.09,146.37
ERGONOMIC,ERGO_007 .mp4,14,66.7,99.72,146.98
ERGONOMIC,ERGO_007 .mp4,15,66.8,99.68,147.12
ERGONOMIC,ERGO_007 .mp4,16,67.18,100.56,146.61
ERGONOMIC,ERGO_007 .mp4,17,67.66,100.55,147.11
ERGONOMIC,ERGO_007 .mp4,18,68.15,100.3,147.84
ERGONOMIC,ERGO_007 .mp4,19,68.78,99.27,149.5
ERGONOMIC,ERGO_007 .mp4,20,68.72,98.82,149.91
ERGONOMIC,ERGO_007 .mp4,21,68.72,98.75,149.97
ERGONOMIC,ERGO_007 .mp4,22,67.96,98.92,149.03
ERGONOMIC,ERGO_007 .mp4,23,67.96,99.02,148.94
ERGONOMIC,ERGO_007 .mp4,24,67.58,99.58,148.0
ERGONOMIC,ERGO_007 .mp4,25,67.5,99.25,148.25
ERGONOMIC,ERGO_007 .mp4,26,66.8,99.33,147.47
ERGONOMIC,ERGO_007 .mp4,27,67.03,98.68,148.35
ERGONOMIC,ERGO_007 .mp4,28,66.31,98.62,147.69
ERGONOMIC,ERGO_007 .mp4,29,68.94,97.97,150.97
ERGONOMIC,ERGO_007 .mp4,30,67.92,98.0,149.92
ERGONOMIC,ERGO_007 .mp4,31,68.15,98.65,149.49
ERGONOMIC,ERGO_007 .mp4,32,68.34,99.06,149.28
ERGONOMIC,ERGO_007 .mp4,33,68.01,98.6,149.42
ERGONOMIC,ERGO_007 .mp4,34,67.5,99.17,148.32
ERGONOMIC,ERGO_007 .mp4,35,64.49,97.94,146.55
ERGONOMIC,ERGO_007 .mp4,36,64.02,98.21,145.81
ERGONOMIC,ERGO_007 .mp4,37,63.67,98.21,145.46
ERGONOMIC,ERGO_007 .mp4,38,63.55,97.85,145.71
ERGONOMIC,ERGO_007 .mp4,39,62.49,97.65,144.83
ERGONOMIC,ERGO_007 .mp4,40,62.37,97.59,144.77
ERGONOMIC,ERGO_007 .mp4,41,61.13,96.99,144.14
ERGONOMIC,ERGO_007 .mp4,42,62.82,97.29,145.53
ERGONOMIC,ERGO_007 .mp4,43,62.7,97.39,145.31
ERGONOMIC,ERGO_007 .mp4,44,62.46,97.7,144.75
ERGONOMIC,ERGO_007 .mp4,45,61.48,97.57,143.91
ERGONOMIC,ERGO_007 .mp4,46,59.74,97.58,142.16
ERGONOMIC,ERGO_007 .mp4,47,59.04,97.02,142.02
ERGONOMIC,ERGO_007 .mp4,48,58.75,97.22,141.53
ERGONOMIC,ERGO_007 .mp4,49,57.46,98.0,139.46
ERGONOMIC,ERGO_007 .mp4,50,58.08,98.21,139.87
ERGONOMIC,ERGO_007 .mp4,51,58.37,98.4,139.97
ERGONOMIC,ERGO_007 .mp4,52,58.52,97.79,140.73
ERGONOMIC,ERGO_007 .mp4,53,58.37,97.99,140.38
ERGONOMIC,ERGO_007 .mp4,54,58.14,98.24,139.9
ERGONOMIC,ERGO_007 .mp4,55,58.76,97.83,140.94
ERGONOMIC,ERGO_007 .mp4,56,59.13,98.16,140.97
ERGONOMIC,ERGO_007 .mp4,57,59.36,98.33,141.02
ERGONOMIC,ERGO_007 .mp4,58,59.49,98.43,141.06
ERGONOMIC,ERGO_007 .mp4,59,59.31,98.56,140.75
ERGONOMIC,ERGO_007 .mp4,60,59.44,98.46,140.98
ERGONOMIC,ERGO_007 .mp4,61,59.67,97.62,142.05
ERGONOMIC,ERGO_007 .mp4,62,59.67,97.06,142.61
ERGONOMIC,ERGO_007 .mp4,63,59.67,96.92,142.75
ERGONOMIC,ERGO_007 .mp4,64,60.03,96.82,143.21
ERGONOMIC,ERGO_007 .mp4,65,60.29,96.92,143.37
ERGONOMIC,ERGO_007 .mp4,66,60.8,96.21,144.58
ERGONOMIC,ERGO_007 .mp4,67,61.29,96.2,145.09
ERGONOMIC,ERGO_007 .mp4,68,61.53,96.51,145.02
ERGONOMIC,ERGO_007 .mp4,69,61.29,97.96,143.33
ERGONOMIC,ERGO_007 .mp4,70,61.29,98.37,142.92
ERGONOMIC,ERGO_007 .mp4,71,61.07,98.64,142.42
